Date,NDX,ADBE,AMD,ABNB,GOOGL,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ARM,ASML,AZN,TEAM,ADSK,ADP,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CEG,CPRT,CSGP,COST,CRWD,CSX,DDOG,DXCM,FANG,DLTR,DASH,EA,EXC,FAST,FTNT,GEHC,GILD,GFS,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MRNA,MDLZ,MDB,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PDD,PEP,QCOM,REGN,ROP,ROST,SBUX,SMCI,SNPS,TTWO,TMUS,TSLA,TXN,TTD,VRSK,VRTX,WBD,WDAY,XEL,ZS
1/17/2024,16736.2793,596.0999756,160.1699982,134.9799957,141.120575,151.7100067,77.3562851,297.5218201,183.1089325,330.2399902,181.9893951,152.5395355,69.86000061,708.237793,64.84886169,236.9700012,238.4700012,231.5265503,30.18167305,245.2700043,3464.962158,109.1919708,275.3900146,217.3597565,359.2399902,145.4084167,49.09339142,65.85467529,74.79081726,41.38798523,111.3226318,47.75,81.69000244,681.1212769,276.269989,34.03697968,126.0299988,125.4499969,144.1062012,135.3999939,102.8899994,136.0681305,34.51008224,62.30441284,60.61999893,72.6974411,83.78307343,54.86999893,194.7653809,515.4799805,129.9221802,45.4512825,597.1737671,358.8800049,31.12739182,559.0899658,36.51236725,71.30555725,403.0675659,468.3999939,225.9631348,65.25081635,1635.280029,367.2642212,82.05001831,83.03349304,387.3529663,100.3499985,71.9317627,400.3800049,57.11000061,480.3299866,56.04097366,202.970047,992.1599731,188.1732941,72.26999664,93.27542114,330.0599976,117.3361969,59.88999939,142.1499939,162.6486969,137.3404388,929.1300049,534.9881592,134.5876465,89.99040222,31.82299995,507.8699951,160.3800049,162.4655914,215.5500031,158.9603424,64.5,235.5863342,433.7600098,10.15999985,281.3200073,58.34627914,225.3300018
1/18/2024,16982.28906,593.7000122,162.6699982,137.0399933,143.1255951,153.5,75.87182617,297.9229431,187.5921173,328.269989,187.9169312,159.4718018,74.23000336,740.3151855,65.11315155,239.4199982,241.1799927,232.205246,30.26009369,246.9700012,3503.594238,113.1731262,279.0100098,223.2732086,364.5499878,146.3294373,49.53259277,65.93382263,74.75130463,41.57366943,110.815361,48.16999817,81.83000183,684.2272339,283.1099854,34.09636688,126.9199982,127.4499969,144.067749,132.5099945,104.9599991,137.4724426,34.22887802,66.77719879,61.40999985,73.4668808,83.70556641,56.77000046,196.9103241,525.2800293,130.5836639,46.12229156,608.6425171,371.9299927,31.18623352,586.4232788,35.75873566,74.40723419,404.1575928,477.4500122,230.9051361,68.09604645,1661.97998,375.0009155,84.82637787,84.56893158,391.7290649,99.06999969,71.54904175,392.1799927,57.25,485.3099976,57.09474945,209.0251617,1015.530029,190.4341888,73.22000122,94.56430054,335.769989,117.5901947,62.09000015,142.0599976,163.3620605,143.2255707,930,539.7186279,136.4436646,91.529953,31.1439991,494.3399963,159.8600006,163.0787811,211.8800049,163.3547058,65.05000305,236.462326,432.980011,10.27999973,285.6799927,57.91904831,227.9100037
1/19/2024,17314,611.5499878,174.2299957,139.9299927,146.0184326,155.3399963,75.38671875,301.1713867,192.3320313,337,190.8358459,167.0306702,78.58000183,753.539917,65.13272858,242.9600067,248.6399994,234.3297882,30.09345245,249.9600067,3590.66748,119.8304901,292.1400146,224.6920624,371.1000061,147.9171143,50.04012299,66.82415009,75.95664978,42.36526871,113.8391266,48.70000076,82.33000183,691.8528442,290.5400085,34.19533539,130.3099976,127.2900009,145.3377228,130.4799957,106.3300018,137.1636963,33.97677231,68.16326141,60.90000153,74.05646515,84.56781006,59.16999817,197.5498657,523.8200073,132.1789856,47.51365662,619.4144287,374.8200073,31.27449608,609.2738647,35.82637024,78.25900269,403.691864,484.019989,231.8876038,70.96125793,1726.189941,382.2989502,88.05560303,87.25097656,396.5030212,99.69999695,71.49016571,401.0499878,57.18000031,482.9500122,59.47823334,215.6927185,1028.099976,192.8395233,73.87000275,95.43678284,337.7399902,119.270462,65.81999969,143.6399994,162.0037231,149.800827,933.4000244,546.2417603,136.6024933,92.03987122,42.33599854,517.3099976,163.1000061,163.3458099,212.1900024,169.9511261,66.84999847,239.0205536,435.019989,10.35000038,289.9899902,57.75397873,231.2899933
1/22/2024,17330.38086,603.5900269,168.1799927,142.0099945,145.6293945,154.7799988,74.95982361,303.4707031,194.8402405,341.019989,193.1570282,167.3887177,77.11000061,762.3397827,65.72003937,245.5899963,250.7899933,235.4707336,30.36791801,248.3000031,3480.967041,120.7505875,295.730011,225.1385498,373.1499939,148.52948,50.33292389,66.38887787,76.34195709,42.62913513,116.5843964,49.49000168,83.29000092,689.4039307,298.6600037,34.39328384,132.9799957,129.2899933,146.1843872,131.0200043,104.6600037,137.0143127,33.80223465,68.72359467,62.65999985,74.58607483,75.98410797,58.74000168,197.8056641,531.4299927,135.0972748,47.58273315,627.8070068,375.8099976,30.89202499,619.3226318,35.51718521,78.9427948,402.7901001,481.8900146,235.5692902,69.99287415,1756.300049,380.6339417,89.33547974,88.97585297,394.3547363,99.69999695,71.75512695,413.4200134,56.31999969,485.7099915,59.64120102,216.1668396,1035.939941,200.0505219,75.19000244,96.2596817,345.6499939,119.9542999,63.74000168,141.3699951,161.3489838,150.697876,942.8300171,547.6559448,137.197998,91.26519775,43.62400055,541.710022,164.4299927,162.5743713,208.8000031,171.1060028,69.38999939,242.3452759,440.1099854,10.47000027,289.8800049,57.21994019,240.8500061
1/23/2024,17404.21094,597.1799927,168.4199982,142.3000031,146.6768036,156.0200043,75.78451538,303.2261047,198.849411,341.8599854,194.4421539,166.1454773,76.34999847,773.9834595,65.33828735,248.4499969,252.7799988,236.414978,30.9070549,251.6799927,3465.677246,121.3254013,295.5400085,223.0549316,378.6400146,149.0578766,50.51836395,66.83403778,76.18388367,42.95163727,118.0565109,49.52999878,83.86000061,684.5059814,297.269989,34.53184891,129.0099945,127.1200027,145.7322083,131.3999939,105.6900024,138.6078339,33.6955719,68.3303833,64.41000366,73.61677551,77.00136566,60.41999817,199.6750946,531.5200195,136.9163361,48.2438736,632.9937744,371.4100037,31.12739182,615.5755005,35.89400864,78.64446259,404.1972656,477,235.2914276,70.48205566,1759.910034,384.0437012,90.56613922,87.27091217,396.73172,101.9199982,73.0210495,411.0599976,55.56999969,492.1900024,59.86015701,221.1946716,1025.319946,196.3304901,76.75,100.1461639,344.1799927,119.9836121,64.77999878,140.8999939,163.8213654,151.318924,954.5800171,550.5441284,137.8431549,90.18652344,45.73799896,548.9000244,165.1499939,161.9414215,209.1399994,170.6264496,70.18000031,242.723526,439.7000122,10.53999996,291.3200073,57.47239304,242.5899963
1/24/2024,17499.30078,606.4799805,178.2899933,141.1900024,148.3327026,156.8699951,74.69785309,298.9112244,195.8178558,339.5700073,193.7647247,173.1970825,75.73999786,842.5133057,65.19145966,243.0800018,252.6600037,234.5264893,29.44649124,247.1600037,3471.763184,124.052063,294.9100037,224.5630646,371.3900146,147.6455078,50.0791626,66.82415009,76.02581024,42.80504608,115.0526199,48.65000153,83.76000214,683.4308472,300.2799988,34.03697968,122.5800018,127.4199982,147.3966675,130.1600037,107.1200027,137.3031311,33.04590225,67.67175293,66.11000061,71.4983139,77.04980469,60.27000046,196.65448,520.210022,137.1692657,48.44123077,633.3521729,370.0700073,30.53897285,634.5795898,35.57516098,80.32743073,397.6470642,474.8399963,236.0555573,72.15924835,1762.699951,389.5271912,89.15826416,87.81929016,400.3718567,101.1100006,72.56962585,410.1099854,55.06999969,544.8699951,61.34883118,218.9820404,1018.450012,195.055603,75.15000153,99.96769714,340.2399902,119.0750885,63.02000046,144.5,161.8278351,152.1765747,948.2399902,545.5247803,137.6942596,90.25517273,47.01900101,540.460022,165.8999939,160.22052,207.8300018,166.447403,69.65000153,243.5298157,427.5599976,10.40999985,295.5,56.53054428,241.3800049
1/25/2024,,622.5800171,180.3300018,142.1100006,151.4948578,157.75,75.7651062,303.5685425,194.830368,339.4200134,193.4359894,171.6952667,73.91000366,864.1600952,65.60257721,244.3500061,251.75,232.8347321,29.70135307,246.2100067,3478.216797,121.6904755,291.1900024,227.2023163,369.0700073,147.783783,51.07469177,67.48694611,77.35959625,44.24165344,119.9065704,48.99000168,84.61000061,676.8504639,293.4599915,34.64071655,122.1900024,126.5100021,150.3984833,132.2299957,107.5199966,138.3787689,33.84102249,68.03546906,65.55000305,72.81735992,77.72798157,59.33000183,199.3012238,522.4400024,138.8715973,48.89515686,638.6386108,374.9700012,30.98028946,637.7999268,36.00028229,81.97913361,399.8172607,474.2999878,240.6700897,69.88305664,1738.800049,391.9997559,88.26235199,88.93597412,402.6693115,102.8099976,73.10936737,400.2999878,55.13999939,562,61.60377502,216.7298737,1024.040039,196.9281006,72.69000244,101.1376114,340.1900024,118.215416,60.70999908,144.4299927,162.7659607,152.2751465,948.8699951,549.4386597,139.7587585,90.8141098,47.55799866,536.6799927,168.5,160.7743683,182.6300049,163.8538361,69.12000275,242.3651733,429.9599915,10.57999992,292.3599854,57.18110275,238.3000031
1/26/2024,17421.00977,613.9299927,177.25,149.6199951,151.8140869,159.1199951,75.52255249,305.0459595,191.5025482,332.2399902,191.6925812,165.9962921,71.16999817,862.8375854,65.68088531,247.7899933,253.0700073,232.2248993,29.87779617,244.8200073,3494.450195,119.2052231,290.730011,227.8968353,377.0700073,147.6109467,50.88925171,68.10028076,76.35183716,45.20916367,120.6227341,48.06000137,85.08999634,683.7991333,290.3099976,35.02671432,123.9499969,121.9599991,150.3215027,132.7299957,108.2399979,138.8568268,33.94767761,67.23921967,66.12000275,73.09715271,77.04011536,56.5,198.5534515,524.9799805,136.7996063,43.07312775,638.5091553,374.7600098,31.36276054,595.7364502,35.95197678,79.46368408,400.3820801,478.0299988,239.7571106,67.9263382,1795.800049,392.9568481,85.57461548,87.78937531,401.7344055,101.8099976,73.7374115,395.2900085,55.43999863,570.4199829,61.01790619,212.4922943,1022.51001,195.548645,71.70999908,100.8897476,342.4400024,118.1470261,61.77999878,141.7700043,164.0363617,148.5784302,940.0499878,547.4268799,140.7016449,91.00043488,47.41500092,528.1300049,167.3899994,160.3787537,183.25,160.5947723,68.01000214,243.032074,430.1700134,10.61999989,288.6300049,57.66658783,236.8300018
1/29/2024,17596.26953,630.2299805,177.8300018,152.6999969,153.1308136,161.2599945,76.04647827,306.6897583,194.7316132,333.1900024,191.0052032,167.5677185,72.93000031,877.6234741,65.76898956,255.6699982,257.230011,233.8084869,29.40727997,247.5200043,3528.485107,120.4804993,294.3699951,227.3213501,380.8299866,148.6455383,51.03565216,68.01125336,76.93475342,45.06257248,120.3641129,48.65999985,86.29000092,690.8972168,300.6700134,35.22466278,128.8699951,124.25,148.9937744,133.7899933,110.4499969,138.0202179,34.21918488,67.43582916,66.44999695,74.32626343,76.60415649,57.34999847,199.7833405,532.0599976,142.7237396,43.26062012,649.9779663,379.1600037,31.39217949,596.4422607,36.04859543,80.10391998,401.9378662,481.9899902,240.2830658,70.02282715,1777.430054,399.8161926,85.87981415,88.80635071,407.4929199,104.8399963,74.30658722,420.1700134,55.59000015,575.789978,62.45159531,214.8135986,1030.01001,197.819519,73.01999664,100.5229111,345.25,118.5573273,63.75999832,130.1499939,164.3197327,147.5137787,955.7999878,553.6513062,141.8728485,91.98104095,49.56700134,539.9000244,168.0200043,161.2985382,190.9299927,162.5032349,71.51000214,243.4501953,435.8200073,10.48999977,296.730011,57.92875671,245.0500031
1/30/2024,17476.71094,627.960022,172.0599976,149.4400024,151.0858917,159,76.10469055,307.8345032,192.3024139,330.9599915,187.3291321,165.339859,71.97000122,863.1160278,65.77877045,257.4299927,256.4700012,234.6740265,28.76032066,247.0800018,3529.746094,119.5297318,294.6199951,228.422699,376.980011,150.3270569,50.98685074,68.39706421,76.66799927,45.59030914,121.2294693,48.95000076,85.23999786,697.5969238,301.3500061,35.48199081,126.8300018,120.7900009,150.9853668,131.3000031,105.4700012,136.9943848,33.98646545,67.93717957,66.70999908,73.94654083,76.16819,56.47000122,202.5874786,521.0300293,143.1906586,42.35277557,644.8408813,377.2900085,31.18623352,591.7407837,36.08724213,79.15589142,404.1575928,481.3999939,241.3349915,68.71501923,1735.300049,398.8590698,84.62947083,85.90496826,406.3690491,102.4700012,74.91501617,415.5299988,55.31000137,562.8499756,62.76053238,212.5416718,1041.119995,197.1422119,72.56999969,101.0979462,345.8900146,119.5928421,63.68000031,125.2799988,165.7562561,143.905777,959.7299805,559.2682495,141.4460449,92.25561523,51.29700089,543.1799927,166.9400024,159.9238129,191.5899963,159.849762,69.27999878,244.9632111,446.0799866,10.10000038,294.8599854,58.0258522,241.1199951
1/31/2024,17137.24023,617.7800293,167.6900024,144.1399994,139.753952,155.1999969,75.81362152,307.4822693,189.9521942,327.8299866,183.7029114,163.4103699,70.66999817,864.8959351,65.23061371,249.7700043,253.8099976,241.7460327,27.93691635,246.6600037,3482.406494,116.7437057,288.4599915,224.9500122,370.7099915,149.2801208,48.97626495,68.15964508,76.19376373,45.48280334,121.3488388,48.04000092,83.48000336,691.7633057,292.5,35.33353424,124.4400024,121.3499985,147.9161987,130.6199951,104.1999969,137.0242615,33.75374985,67.45275879,64.48999786,73.30699921,75.81941223,54.97999954,199.0060425,515.0800171,139.1147919,42.51066208,628.5237427,378.2200012,30.83318329,590.4387817,35.87467957,78.15009308,401.164917,453.8200073,237.9013519,67.5868988,1711.810059,388.9688721,83.86154175,85.49617767,395.4189148,101.0500031,73.8649826,400.519989,55.02000046,564.1099854,61.51379776,207.997879,1023.049988,194.7269287,71.12999725,99.53146362,338.5100098,118.9187851,61.34999847,126.8700027,164.6910858,146.3998108,942.7800293,534.7989502,139.2326965,91.22596741,52.96099854,533.3499756,164.9299927,159.4589691,187.2899933,157.9459534,68.43000031,240.4240875,433.3800049,10.02000046,291.0700073,58.13265991,235.6699982
